codcidade,nome,uf,dataatual,codexterno,dataexportacao,liberado,pais,codunidadeembarque,datadigitacao,usuarioins,usuarioalt,codibge,obs,lat,lon,raio,codsiafi,taxaiss,checklist
4537,ITUPORANGA,SC,,,,S,BRASIL,,,SAT,SAT,4208500,,-274.827,-494.913,,8167,,
4538,PETROLANDIA,SC,,,,S,BRASIL,,,SAT,SAT,4212700,,-275.373,-496.727,,8249,,
4539,VIDAL RAMOS,SC,,,,S,BRASIL,,,SAT,SAT,4219200,,-273.897,-493.382,,8377,,
4540,ANGELINA,SC,,,,S,BRASIL,,,SAT,SAT,4200903,,-275.345,-490.856,,8017,,
4541,CANELINHA,SC,,,,S,BRASIL,,,SAT,SAT,4203709,,-272.487,-487.878,,8071,,
4542,LEOBERTO LEAL,SC,,,,S,BRASIL,,,SAT,SAT,4209805,,-27.488,-492.512,,8193,,
4543,MAJOR GERCINO,SC,,,,S,BRASIL,,,SAT,SAT,4210209,,-274.233,-490.574,,8201,,
4544,NOVA TRENTO,SC,,,,S,BRASIL,,,SAT,SAT,4211504,,-273.047,-490.426,,8225,,
4545,SAO JOAO BATISTA,SC,,,,S,BRASIL,,,SAT,SAT,4216305,,-273.414,-488.723,,8321,,
4546,TIJUCAS,SC,,,,S,BRASIL,,,SAT,SAT,4218004,,-27.247,-487.162,,8355,,
4547,ANTONIO CARLOS,SC,,,,S,BRASIL,,,SAT,SAT,4201208,,-274.981,-488.392,,8023,,
4548,BIGUACU,SC,,,,S,BRASIL,,,SAT,SAT,4202305,,-274.117,-487.082,,8045,,
4549,FLORIANOPOLIS,SC,,,,S,BRASIL,,,SAT,SAT,4205407,,-276.145,-485.012,,8105,,
4550,GOVERNADOR CELSO RAMOS,SC,,,,S,BRASIL,,,SAT,SAT,4206009,,-273.518,-485.293,,8111,,
4551,PALHOCA,SC,,,,S,BRASIL,,,SAT,SAT,4211900,,-27.802,-486.591,,8233,,
4552,PAULO LOPES,SC,,,,S,BRASIL,,,SAT,SAT,4212304,,-279.468,-487.406,,8241,,
4553,SANTO AMARO DA IMPERATRIZ,SC,,,,S,BRASIL,,,SAT,SAT,4215703,,-277.515,-488.048,,8309,,
4554,SAO JOSE,SC,,,,S,BRASIL,,,SAT,SAT,4216602,,-275.798,-486.584,,8327,,
4555,SAO PEDRO DE ALCANTARA,SC,,,,S,BRASIL,,,SAT,SAT,4217253,,-275.728,-488.392,,0944,,
4556,AGUAS MORNAS,SC,,,,S,BRASIL,,,SAT,SAT,4200606,,-277.423,-489.202,,8011,,
4557,ALFREDO WAGNER,SC,,,,S,BRASIL,,,SAT,SAT,4200705,,-277.048,-493.407,,8013,,
4558,ANITAPOLIS,SC,,,,S,BRASIL,,,SAT,SAT,4201109,,-27.869,-49.132,,8021,,
4559,RANCHO QUEIMADO,SC,,,,S,BRASIL,,,SAT,SAT,4214300,,-277.073,-490.716,,8281,,
4560,SAO BONIFACIO,SC,,,,S,BRASIL,,,SAT,SAT,4215901,,-279.566,-489.397,,8313,,
4561,ARMAZEM,SC,,,,S,BRASIL,,,SAT,SAT,4201505,,-282.241,-490.078,,8029,,
4562,BRACO DO NORTE,SC,,,,S,BRASIL,,,SAT,SAT,4202800,,-282.473,-491.299,,8053,,
4563,CAPIVARI DE BAIXO,SC,,,,S,BRASIL,,,SAT,SAT,4203956,,-284.524,-489.536,,5545,,
4564,GAROPABA,SC,,,,S,BRASIL,,,SAT,SAT,4205704,,-280.399,-486.532,,8113,,
4565,GRAO PARA,SC,,,,S,BRASIL,,,SAT,SAT,4206108,,-281.358,-493.161,,8119,,
4566,GRAVATAL,SC,,,,S,BRASIL,,,SAT,SAT,4206207,,-283.153,-490.435,,8121,,
4567,IMARUI,SC,,,,S,BRASIL,,,SAT,SAT,4207205,,-281.962,-488.232,,8141,,
4568,IMBITUBA,SC,,,,S,BRASIL,,,SAT,SAT,4207304,,-281.909,-487.045,,8143,,
4569,JAGUARUNA,SC,,,,S,BRASIL,,,SAT,SAT,4208807,,-286.591,-490.798,,8173,,
4570,LAGUNA,SC,,,,S,BRASIL,,,SAT,SAT,4209409,,-284.707,-488.383,,8185,,
4571,ORLEANS,SC,,,,S,BRASIL,,,SAT,SAT,4211702,,-283.001,-493.542,,8229,,
4572,PEDRAS GRANDES,SC,,,,S,BRASIL,,,SAT,SAT,4212403,,-284.827,-492.203,,8243,,
4573,RIO FORTUNA,SC,,,,S,BRASIL,,,SAT,SAT,4214904,,-280.844,-492.012,,8293,,
4574,SANGAO,SC,,,,S,BRASIL,,,SAT,SAT,4215455,,-286.701,-491.221,,5547,,
4575,SANTA ROSA DE LIMA,SC,,,,S,BRASIL,,,SAT,SAT,4215604,,-280.125,-491.894,,8307,,
4576,SAO LUDGERO,SC,,,,S,BRASIL,,,SAT,SAT,4217006,,-283.425,-491.754,,8335,,
4577,SAO MARTINHO,SC,,,,S,BRASIL,,,SAT,SAT,4217105,,-281.051,-489.856,,8337,,
4578,TREZE DE MAIO,SC,,,,S,BRASIL,,,SAT,SAT,4218400,,-285.392,-49.145,,8361,,
4579,TUBARAO,SC,,,,S,BRASIL,,,SAT,SAT,4218707,,-284.926,-490.365,,8367,,
4580,COCAL DO SUL,SC,,,,S,BRASIL,,,SAT,SAT,4204251,,-285.999,-493.258,,5543,,
4581,CRICIUMA,SC,,,,S,BRASIL,,,SAT,SAT,4204608,,-28.721,-493.872,,8089,,
4582,FORQUILHINHA,SC,,,,S,BRASIL,,,SAT,SAT,4205456,,-287.861,-49.467,,0973,,
4583,ICARA,SC,,,,S,BRASIL,,,SAT,SAT,4207007,,-287.271,-49.228,,8137,,
4584,LAURO MULLER,SC,,,,S,BRASIL,,,SAT,SAT,4209607,,-283.854,-494.672,,8189,,
4585,MORRO DA FUMACA,SC,,,,S,BRASIL,,,SAT,SAT,4211207,,-286.386,-492.624,,8219,,
4586,NOVA VENEZA,SC,,,,S,BRASIL,,,SAT,SAT,4211603,,-287.045,-495.878,,8227,,
4587,SIDEROPOLIS,SC,,,,S,BRASIL,,,SAT,SAT,4217600,,-28.563,-495.364,,8347,,
4588,TREVISO,SC,,,,S,BRASIL,,,SAT,SAT,4218350,,-284.994,-495.036,,0948,,
4589,URUSSANGA,SC,,,,S,BRASIL,,,SAT,SAT,4219002,,-284.746,-493.125,,8373,,
4590,ARARANGUA,SC,,,,S,BRASIL,,,SAT,SAT,4201406,,-289.395,-495.112,,8027,,
4591,BALNEARIO ARROIO DO SILVA,SC,,,,S,BRASIL,,,SAT,SAT,4201950,,-29.007,-494.785,,08881,,
4592,BALNEARIO GAIVOTA,SC,,,,S,BRASIL,,,SAT,SAT,4202073,,-291.301,-496.119,,0890,,
4593,ERMO,SC,,,,S,BRASIL,,,SAT,SAT,4205191,,-289.744,-496.494,,0914,,
4594,JACINTO MACHADO,SC,,,,S,BRASIL,,,SAT,SAT,4208708,,-290.118,-498.879,,8171,,
4595,MARACAJA,SC,,,,S,BRASIL,,,SAT,SAT,4210407,,-288.518,-494.644,,8391,,
4596,MELEIRO,SC,,,,S,BRASIL,,,SAT,SAT,4210803,,-288.579,-495.997,,8211,,
4597,MORRO GRANDE,SC,,,,S,BRASIL,,,SAT,SAT,4211256,,-287.255,-497.479,,5539,,
4598,PASSO DE TORRES,SC,,,,S,BRASIL,,,SAT,SAT,4212254,,-292.939,-497.409,,5541,,
4599,PRAIA GRANDE,SC,,,,S,BRASIL,,,SAT,SAT,4213807,,-292.032,-500.341,,8271,,
4600,SANTA ROSA DO SUL,SC,,,,S,BRASIL,,,SAT,SAT,4215653,,-290.975,-497.351,,9967,,
4601,SAO JOAO DO SUL,SC,,,,S,BRASIL,,,SAT,SAT,4216404,,-292.071,-49.851,,8323,,
4602,SOMBRIO,SC,,,,S,BRASIL,,,SAT,SAT,4217709,,-290.819,-496.918,,8349,,
4603,TIMBE DO SUL,SC,,,,S,BRASIL,,,SAT,SAT,4218103,,-287.909,-498.951,,8393,,
4604,TURVO,SC,,,,S,BRASIL,,,SAT,SAT,4218806,,-288.983,-496.827,,8369,,
4605,ALECRIM,RS,,,,S,BRASIL,,,SAT,SAT,4300307,,-27.659,-547.594,,8505,,
4606,CANDIDO GODOI,RS,,,,S,BRASIL,,,SAT,SAT,4304309,,-278.951,-547.413,,8583,,
4607,INDEPENDENCIA,RS,,,,S,BRASIL,,,SAT,SAT,4310405,,-278.933,-541.978,,8709,,
4608,NOVO MACHADO,RS,,,,S,BRASIL,,,SAT,SAT,4313425,,-275.548,-545.361,,6057,,
4609,PORTO LUCENA,RS,,,,S,BRASIL,,,SAT,SAT,4315008,,-278.466,-549.606,,8803,,
4610,PORTO MAUA,RS,,,,S,BRASIL,,,SAT,SAT,4315057,,-275.981,-546.577,,6065,,
4611,PORTO VERA CRUZ,RS,,,,S,BRASIL,,,SAT,SAT,4315073,,-277.624,-549.009,,6067,,
4612,SANTA ROSA,RS,,,,S,BRASIL,,,SAT,SAT,4317202,,-278.257,-544.803,,8847,,
4613,SANTO CRISTO,RS,,,,S,BRASIL,,,SAT,SAT,4317905,,-277.884,-547.038,,8861,,
4614,SAO JOSE DO INHACORA,RS,,,,S,BRASIL,,,SAT,SAT,4318499,,-277.353,-541.215,,6059,,
4615,TRES DE MAIO,RS,,,,S,BRASIL,,,SAT,SAT,4321808,,-277.345,-542.602,,8939,,
4616,TUCUNDUVA,RS,,,,S,BRASIL,,,SAT,SAT,4322103,,-276.492,-544.397,,8945,,
4617,TUPARENDI,RS,,,,S,BRASIL,,,SAT,SAT,4322301,,-276.892,-545.591,,8949,,
4618,BARRA DO GUARITA,RS,,,,S,BRASIL,,,SAT,SAT,4301859,,-272.174,-537.646,,6069,,
4619,BOA VISTA DO BURICA,RS,,,,S,BRASIL,,,SAT,SAT,4302204,,-276.802,-541.093,,8543,,
4620,BOM PROGRESSO,RS,,,,S,BRASIL,,,SAT,SAT,4302378,,-275.422,-538.289,,6071,,
4621,BRAGA,RS,,,,S,BRASIL,,,SAT,SAT,4302600,,-275.722,-537.621,,8551,,
4622,CAMPO NOVO,RS,,,,S,BRASIL,,,SAT,SAT,4304002,,-276.731,-538.174,,8579,,
4623,CRISSIUMAL,RS,,,,S,BRASIL,,,SAT,SAT,4306007,,-274.809,-541.417,,8617,,
4624,DERRUBADAS,RS,,,,S,BRASIL,,,SAT,SAT,4306320,,-272.503,-538.841,,6073,,
4625,DOUTOR MAURICIO CARDOSO,RS,,,,S,BRASIL,,,SAT,SAT,4306734,,-274.954,-54.364,,8425,,
4626,ESPERANCA DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4307450,,-27.321,-540.111,,0980,,
4627,HORIZONTINA,RS,,,,S,BRASIL,,,SAT,SAT,4309605,,-275.809,-543.051,,8691,,
4628,HUMAITA,RS,,,,S,BRASIL,,,SAT,SAT,4309704,,-275.856,-539.963,,8695,,
4629,MIRAGUAI,RS,,,,S,BRASIL,,,SAT,SAT,4312302,,-274.866,-537.555,,8747,,
4630,NOVA CANDELARIA,RS,,,,S,BRASIL,,,SAT,SAT,4313011,,-275.934,-541.217,,1004,,
4631,REDENTORA,RS,,,,S,BRASIL,,,SAT,SAT,4315404,,-275.683,-536.092,,8811,,
4632,SAO MARTINHO,RS,,,,S,BRASIL,,,SAT,SAT,4319109,,-277.278,-539.661,,8885,,
4633,SEDE NOVA,RS,,,,S,BRASIL,,,SAT,SAT,4320230,,-276.449,-539.615,,7335,,
4634,TENENTE PORTELA,RS,,,,S,BRASIL,,,SAT,SAT,4321402,,-273.629,-537.712,,8931,,
4635,TIRADENTES DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4321477,,-273.818,-54.113,,6077,,
4636,TRES PASSOS,RS,,,,S,BRASIL,,,SAT,SAT,4321907,,-274.308,-539.224,,8941,,
4637,VISTA GAUCHA,RS,,,,S,BRASIL,,,SAT,SAT,4323705,,-272.674,-536.974,,7303,,
4638,ALPESTRE,RS,,,,S,BRASIL,,,SAT,SAT,4300505,,-272.213,-530.575,,8509,,
4639,AMETISTA DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4300646,,-27.367,-53.187,,5969,,
4640,CAICARA,RS,,,,S,BRASIL,,,SAT,SAT,4303400,,-272.483,-534.582,,8567,,
4641,CONSTANTINA,RS,,,,S,BRASIL,,,SAT,SAT,4305801,,-277.063,-530.022,,8613,,
4642,CRISTAL DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4306072,,-274.251,-532.436,,0972,,
4643,DOIS IRMAOS DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4306429,,-276.812,-535.148,,5971,,
4644,ENGENHO VELHO,RS,,,,S,BRASIL,,,SAT,SAT,4306924,,-27.677,-529.104,,5947,,
4645,ERVAL SECO,RS,,,,S,BRASIL,,,SAT,SAT,4307302,,-274.943,-535.279,,8643,,
4646,FREDERICO WESTPHALEN,RS,,,,S,BRASIL,,,SAT,SAT,4308508,,-273.245,-533.541,,8667,,
4647,GRAMADO DOS LOUREIROS,RS,,,,S,BRASIL,,,SAT,SAT,4309126,,-274.544,-529.171,,5949,,
4648,IRAI,RS,,,,S,BRASIL,,,SAT,SAT,4310504,,-272.708,-53.237,,8711,,
4649,LIBERATO SALZANO,RS,,,,S,BRASIL,,,SAT,SAT,4311601,,-275.385,-53.074,,8733,,
4650,NONOAI,RS,,,,S,BRASIL,,,SAT,SAT,4312708,,-27.369,-528.759,,8757,,
4651,NOVO TIRADENTES,RS,,,,S,BRASIL,,,SAT,SAT,4313441,,-275.595,-531.557,,5973,,
4652,NOVO XINGU,RS,,,,S,BRASIL,,,SAT,SAT,4313466,,,,,1152,,
4653,PALMITINHO,RS,,,,S,BRASIL,,,SAT,SAT,4313805,,-273.227,-535.922,,8779,,
4654,PINHEIRINHO DO VALE,RS,,,,S,BRASIL,,,SAT,SAT,4314498,,-272.264,-536.335,,5975,,
4655,PLANALTO,RS,,,,S,BRASIL,,,SAT,SAT,4314704,,-273.439,-530.895,,8797,,
4656,RIO DOS INDIOS,RS,,,,S,BRASIL,,,SAT,SAT,4315552,,-272.552,-528.764,,5955,,
4657,RODEIO BONITO,RS,,,,S,BRASIL,,,SAT,SAT,4315909,,-274.697,-531.704,,8821,,
4658,RONDINHA,RS,,,,S,BRASIL,,,SAT,SAT,4316204,,-278.329,-529.166,,8827,,
4659,SEBERI,RS,,,,S,BRASIL,,,SAT,SAT,4320206,,-275.088,-533.648,,8905,,
4660,TAQUARUCU DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4321329,,-274.072,-534.991,,7313,,
4661,TRES PALMEIRAS,RS,,,,S,BRASIL,,,SAT,SAT,4321857,,-276.128,-528.663,,7327,,
4662,TRINDADE DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4321956,,-275.268,-529.135,,7325,,
4663,VICENTE DUTRA,RS,,,,S,BRASIL,,,SAT,SAT,4323101,,-271.798,-533.997,,8965,,
4664,VISTA ALEGRE,RS,,,,S,BRASIL,,,SAT,SAT,4323507,,-273.108,-535.157,,7307,,
4665,ARATIBA,RS,,,,S,BRASIL,,,SAT,SAT,4300901,,-273.771,-522.901,,8517,,
4666,AUREA,RS,,,,S,BRASIL,,,SAT,SAT,4301552,,-276.954,-520.656,,8487,,
4667,BARAO DE COTEGIPE,RS,,,,S,BRASIL,,,SAT,SAT,4301701,,-275.511,-524.475,,8533,,
4668,BARRA DO RIO AZUL,RS,,,,S,BRASIL,,,SAT,SAT,4301925,,-273.985,-524.089,,5959,,
4669,BENJAMIN CONSTANT DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4302055,,-274.873,-526.547,,0958,,
4670,CAMPINAS DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4303806,,-277.063,-526.394,,8575,,
4671,CARLOS GOMES,RS,,,,S,BRASIL,,,SAT,SAT,4304853,,-277.118,-519.064,,5961,,
4672,CENTENARIO,RS,,,,S,BRASIL,,,SAT,SAT,4305116,,-277.865,-520.091,,5963,,
4673,CRUZALTENSE,RS,,,,S,BRASIL,,,SAT,SAT,4306130,,,,,1140,,
4674,ENTRE RIOS DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4306957,,-275.082,-527.285,,8421,,
4675,EREBANGO,RS,,,,S,BRASIL,,,SAT,SAT,4306973,,-278.256,-523.191,,8417,,
4676,ERECHIM,RS,,,,S,BRASIL,,,SAT,SAT,4307005,,-276.767,-522.559,,8637,,
4677,ERVAL GRANDE,RS,,,,S,BRASIL,,,SAT,SAT,4307203,,-273.614,-525.749,,8641,,
4678,ESTACAO,RS,,,,S,BRASIL,,,SAT,SAT,4307559,,-279.356,-522.952,,7301,,
4679,FAXINALZINHO,RS,,,,S,BRASIL,,,SAT,SAT,4308052,,-273.718,-52.669,,8409,,
4680,FLORIANO PEIXOTO,RS,,,,S,BRASIL,,,SAT,SAT,4308250,,-278.524,-520.336,,0986,,
4681,GAURAMA,RS,,,,S,BRASIL,,,SAT,SAT,4308706,,-276.169,-52.104,,8671,,
4682,GETULIO VARGAS,RS,,,,S,BRASIL,,,SAT,SAT,4308904,,-278.741,-521.653,,8677,,
4683,IPIRANGA DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4310462,,-279.421,-524.307,,7399,,
4684,ITATIBA DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4310702,,-27.363,-524.907,,8715,,
4685,JACUTINGA,RS,,,,S,BRASIL,,,SAT,SAT,4310900,,-277.747,-525.222,,8719,,
4686,MARCELINO RAMOS,RS,,,,S,BRASIL,,,SAT,SAT,4311908,,-274.722,-519.448,,8739,,
4687,MARIANO MORO,RS,,,,S,BRASIL,,,SAT,SAT,4312005,,-273.501,-521.836,,8741,,
4689,PONTE PRETA,RS,,,,S,BRASIL,,,SAT,SAT,4314787,,-276.769,-525.174,,5967,,
4690,QUATRO IRMAOS,RS,,,,S,BRASIL,,,SAT,SAT,4315313,,,,,1162,,
4691,SAO VALENTIM,RS,,,,S,BRASIL,,,SAT,SAT,4319703,,-275.511,-525.872,,8897,,
4692,SEVERIANO DE ALMEIDA,RS,,,,S,BRASIL,,,SAT,SAT,4320602,,-274.065,-521.075,,8913,,
4693,TRES ARROIOS,RS,,,,S,BRASIL,,,SAT,SAT,4321634,,-274.822,-521.837,,7331,,
4694,VIADUTOS,RS,,,,S,BRASIL,,,SAT,SAT,4322905,,-275.774,-519.874,,8961,,
4695,BARRACAO,RS,,,,S,BRASIL,,,SAT,SAT,4301800,,-277.373,-514.423,,8535,,
4696,CACIQUE DOBLE,RS,,,,S,BRASIL,,,SAT,SAT,4303202,,-278.173,-516.827,,8563,,
4697,IBIACA,RS,,,,S,BRASIL,,,SAT,SAT,4309803,,-281.047,-518.028,,8697,,
4698,MACHADINHO,RS,,,,S,BRASIL,,,SAT,SAT,4311700,,-275.918,-516.876,,8735,,
4699,MAXIMILIANO DE ALMEIDA,RS,,,,S,BRASIL,,,SAT,SAT,4312203,,-27.588,-518.036,,8745,,
4700,PAIM FILHO,RS,,,,S,BRASIL,,,SAT,SAT,4313607,,-277.298,-51.781,,8775,,
4701,SANANDUVA,RS,,,,S,BRASIL,,,SAT,SAT,4316600,,-279.314,-518.205,,8835,,
4702,SANTO EXPEDITO DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4317954,,-279.231,-516.704,,5977,,
4703,SAO JOAO DA URTIGA,RS,,,,S,BRASIL,,,SAT,SAT,4318424,,-277.968,-518.388,,7349,,
4704,SAO JOSE DO OURO,RS,,,,S,BRASIL,,,SAT,SAT,4318606,,-277.558,-515.572,,8875,,
4705,TUPANCI DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4322186,,-279.264,-515.445,,5979,,
4706,CAIBATE,RS,,,,S,BRASIL,,,SAT,SAT,4303301,,-283.043,-546.559,,8565,,
4707,CAMPINA DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4303707,,-279.873,-548.302,,8573,,
4708,CERRO LARGO,RS,,,,S,BRASIL,,,SAT,SAT,4305207,,-281.349,-547.367,,8601,,
4709,GUARANI DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4309506,,-281.507,-546.003,,8689,,
4710,MATO QUEIMADO,RS,,,,S,BRASIL,,,SAT,SAT,4312179,,,,,1150,,
4711,PORTO XAVIER,RS,,,,S,BRASIL,,,SAT,SAT,4315107,,-279.332,-551.542,,8805,,
4712,ROQUE GONZALES,RS,,,,S,BRASIL,,,SAT,SAT,4316303,,-280.567,-551.205,,8829,,
4713,SALVADOR DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4316477,,-28.077,-548.288,,6061,,
4714,SAO PAULO DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4319307,,-279.621,-549.551,,8889,,
4715,SAO PEDRO DO BUTIA,RS,,,,S,BRASIL,,,SAT,SAT,4319372,,-281.556,-549.034,,6063,,
4716,SETE DE SETEMBRO,RS,,,,S,BRASIL,,,SAT,SAT,4320578,,-281.255,-544.791,,1014,,
4717,BOSSOROCA,RS,,,,S,BRASIL,,,SAT,SAT,4302501,,-286.711,-549.619,,8549,,
4718,CATUIPE,RS,,,,S,BRASIL,,,SAT,SAT,4305009,,-281.981,-540.587,,8597,,
4719,DEZESSEIS DE NOVEMBRO,RS,,,,S,BRASIL,,,SAT,SAT,4306353,,-281.913,-550.755,,8429,,
4720,ENTRE-IJUIS,RS,,,,S,BRASIL,,,SAT,SAT,4306932,,-284.607,-543.032,,8419,,
4721,EUGENIO DE CASTRO,RS,,,,S,BRASIL,,,SAT,SAT,4307831,,-285.718,-542.658,,8413,,
4722,GIRUA,RS,,,,S,BRASIL,,,SAT,SAT,4309001,,-280.105,-543.046,,8679,,
4723,PIRAPO,RS,,,,S,BRASIL,,,SAT,SAT,4314555,,-280.529,-552.346,,7367,,
4724,ROLADOR,RS,,,,S,BRASIL,,,SAT,SAT,4315958,,,,,1164,,
4725,SANTO ANGELO,RS,,,,S,BRASIL,,,SAT,SAT,4317509,,-282.649,-543.021,,8853,,
4726,SANTO ANTONIO DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4317707,,-28.478,-554.088,,8857,,
4727,SAO LUIZ GONZAGA,RS,,,,S,BRASIL,,,SAT,SAT,4318903,,-283.921,-548.902,,8881,,
4728,SAO MIGUEL DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4319158,,-287.243,-545.082,,7341,,
4729,SAO NICOLAU,RS,,,,S,BRASIL,,,SAT,SAT,4319208,,-282.236,-552.559,,8887,,
4730,SENADOR SALGADO FILHO,RS,,,,S,BRASIL,,,SAT,SAT,4320321,,-280.295,-54.524,,1012,,
4731,UBIRETAMA,RS,,,,S,BRASIL,,,SAT,SAT,4322343,,-280.519,-546.625,,1022,,
4732,VITORIA DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4323754,,-283.547,-544.817,,6053,,
4733,AJURICABA,RS,,,,S,BRASIL,,,SAT,SAT,4300208,,-282.072,-537.446,,8503,,
4734,ALEGRIA,RS,,,,S,BRASIL,,,SAT,SAT,4300455,,-277.997,-540.586,,8497,,
4735,AUGUSTO PESTANA,RS,,,,S,BRASIL,,,SAT,SAT,4301503,,-285.403,-539.793,,8529,,
4736,BOZANO,RS,,,,S,BRASIL,,,SAT,SAT,4302584,,,,,1128,,
4737,CHIAPETTA,RS,,,,S,BRASIL,,,SAT,SAT,4305405,,-279.763,-539.205,,8605,,
4738,CONDOR,RS,,,,S,BRASIL,,,SAT,SAT,4305702,,-281.926,-534.926,,8611,,
4739,CORONEL BARROS,RS,,,,S,BRASIL,,,SAT,SAT,4305871,,-283.945,-540.637,,6055,,
4740,CORONEL BICACO,RS,,,,S,BRASIL,,,SAT,SAT,4305900,,-277.995,-536.531,,8615,,
4741,IJUI,RS,,,,S,BRASIL,,,SAT,SAT,4310207,,-283.532,-538.743,,8705,,
4742,INHACORA,RS,,,,S,BRASIL,,,SAT,SAT,4310413,,-279.144,-540.379,,6051,,
4743,NOVA RAMADA,RS,,,,S,BRASIL,,,SAT,SAT,4313334,,-28.093,-53.695,,1006,,
4744,PANAMBI,RS,,,,S,BRASIL,,,SAT,SAT,4313904,,-283.112,-535.542,,8781,,
4745,PEJUCARA,RS,,,,S,BRASIL,,,SAT,SAT,4314308,,-284.544,-536.104,,8789,,
4746,SANTO AUGUSTO,RS,,,,S,BRASIL,,,SAT,SAT,4317806,,-278.919,-537.357,,8859,,
4974,SAO JOSE DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4318614,,,,,1170,,
4747,SAO VALERIO DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4319737,,-278.123,-539.205,,6075,,
4748,ALMIRANTE TAMANDARE DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4300471,,,,,1120,,
4749,BARRA FUNDA,RS,,,,S,BRASIL,,,SAT,SAT,4301958,,-279.156,-530.329,,5943,,
4750,BOA VISTA DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4302154,,-276.924,-533.525,,5981,,
4751,CARAZINHO,RS,,,,S,BRASIL,,,SAT,SAT,4304705,,-282.501,-528.683,,8591,,
4752,CERRO GRANDE,RS,,,,S,BRASIL,,,SAT,SAT,4305157,,-276.226,-531.603,,8437,,
4753,CHAPADA,RS,,,,S,BRASIL,,,SAT,SAT,4305306,,-281.043,-530.886,,8603,,
4754,COQUEIROS DO SUL,RS,,,,S,BRASIL,,,SAT,SAT,4305850,,-281.368,-527.614,,5945,,
4755,JABOTICABA,RS,,,,S,BRASIL,,,SAT,SAT,4310850,,-276.097,-532.702,,7393,,
4756,LAJEADO DO BUGRE,RS,,,,S,BRASIL,,,SAT,SAT,4311429,,-277.033,-532.074,,5983,,
4757,NOVA BOA VISTA,RS,,,,S,BRASIL,,,SAT,SAT,4312955,,-280.089,-529.821,,5953,,
4758,NOVO BARREIRO,RS,,,,S,BRASIL,,,SAT,SAT,4313490,,-278.915,-531.122,,5985,,
4759,PALMEIRA DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4313706,,-279.256,-533.514,,8777,,
4760,PINHAL,RS,,,,S,BRASIL,,,SAT,SAT,4314456,,-275.264,-532.343,,7369,,
4761,SAGRADA FAMILIA,RS,,,,S,BRASIL,,,SAT,SAT,4316428,,-277.148,-531.285,,5987,,
4762,SANTO ANTONIO DO PLANALTO,RS,,,,S,BRASIL,,,SAT,SAT,4317756,,-283.861,-526.658,,5957,,
4763,SAO JOSE DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4318457,,-277.974,-531.296,,5989,,
4764,SAO PEDRO DAS MISSOES,RS,,,,S,BRASIL,,,SAT,SAT,4319364,,,,,1172,,
4765,SARANDI,RS,,,,S,BRASIL,,,SAT,SAT,4320107,,-279.235,-529.347,,8903,,
4766,AGUA SANTA,RS,,,,S,BRASIL,,,SAT,SAT,4300059,,-281.854,-520.129,,8499,,
4767,CAMARGO,RS,,,,S,BRASIL,,,SAT,SAT,4303558,,-286.144,-522.199,,8447,,
4768,CASCA,RS,,,,S,BRASIL,,,SAT,SAT,4304903,,-285.759,-519.198,,8595,,
4769,CASEIROS,RS,,,,S,BRASIL,,,SAT,SAT,4304952,,-282.322,-517.816,,8441,,
4770,CHARRUA,RS,,,,S,BRASIL,,,SAT,SAT,4305371,,-279.454,-519.905,,5965,,
4771,CIRIACO,RS,,,,S,BRASIL,,,SAT,SAT,4305504,,-283.707,-519.124,,8607,,
4772,COXILHA,RS,,,,S,BRASIL,,,SAT,SAT,4305975,,-281.033,-523.658,,5797,,
4773,DAVID CANABARRO,RS,,,,S,BRASIL,,,SAT,SAT,4306304,,-284.178,-518.168,,8623,,
4774,ERNESTINA,RS,,,,S,BRASIL,,,SAT,SAT,4307054,,-284.232,-525.737,,8415,,
