codmanif,numero,porcparticfretemot,fretemotoristaprop,usuarioins,usuarioalt,dataatual,datadigitacao,codmanifconhecimento,codcidadedescarga,ordem,codmanifev
3866,5800,100.0,5291.62,WELLINGTON,WELLINGTON,2021-05-27 09:40:15.754,2021-05-27 09:40:15.754,103980,5317,,
3867,5802,100.0,3733.96,GUSTAVOS,GUSTAVOS,2021-05-27 09:45:05.988,2021-05-27 09:45:05.993,103981,5317,,
3868,5804,100.0,2171.25,GABRIEL,GABRIEL,2021-05-27 09:52:31.921,2021-05-27 09:52:31.927,103982,136,,
3869,5806,100.0,2272.5,GABRIEL,GABRIEL,2021-05-27 09:58:40.788,2021-05-27 09:58:40.793,103983,136,,
3870,5805,100.0,1668.6,KELVIN,KELVIN,2021-05-27 10:01:25.531,2021-05-27 10:01:25.531,103984,136,,
3872,5809,100.0,2262.6,GABRIEL,GABRIEL,2021-05-27 10:04:39.226,2021-05-27 10:04:39.232,103986,136,,
3873,5808,100.0,1697.4,KELVIN,KELVIN,2021-05-27 10:05:56.768,2021-05-27 10:05:56.768,103987,136,,
3874,5811,100.0,1696.95,KELVIN,KELVIN,2021-05-27 10:09:53.853,2021-05-27 10:09:53.853,103988,136,,
3875,5810,100.0,1426.05,GABRIEL,GABRIEL,2021-05-27 10:09:25.960,2021-05-27 10:09:25.964,103989,136,,
3876,5813,100.0,2164.05,GABRIEL,GABRIEL,2021-05-27 10:13:42.663,2021-05-27 10:13:42.669,103990,136,,
3878,5814,100.0,2258.55,KELVIN,KELVIN,2021-05-27 10:16:13.184,2021-05-27 10:16:13.184,103992,136,,
3879,5815,100.0,2290.95,GABRIEL,GABRIEL,2021-05-27 10:18:17.438,2021-05-27 10:18:17.442,103993,136,,
3880,5816,100.0,1429.2,KELVIN,KELVIN,2021-05-27 10:23:38.766,2021-05-27 10:23:38.782,103994,136,,
3881,5817,100.0,1429.2,KELVIN,KELVIN,2021-05-27 10:29:58.818,2021-05-27 10:29:58.818,103995,136,,
3882,5818,100.0,1709.1,KELVIN,KELVIN,2021-05-27 10:46:33.296,2021-05-27 10:46:33.296,103996,136,,
3883,5819,100.0,10430.41,GUSTAVOS,GUSTAVOS,2021-05-27 11:11:41.203,2021-05-27 11:11:41.210,103997,5492,,
3885,5822,100.0,0.0,DANIEL,DANIEL,2021-05-27 13:38:26.254,2021-05-27 13:38:26.254,103999,5299,,
3891,5827,100.0,6292.65,GABRIEL,GABRIEL,2021-05-27 14:50:03.511,2021-05-27 14:50:03.516,104005,3911,,
3893,5829,100.0,4254.0,DANIEL,DANIEL,2021-05-27 15:14:28.504,2021-05-27 15:14:28.504,104007,4510,,
3894,5830,100.0,4422.4,DANIEL,DANIEL,2021-05-27 15:17:48.902,2021-05-27 15:17:48.902,104008,3898,,
3871,5807,100.0,2202.75,GUILHERME,GUILHERME,2021-05-27 10:03:25.440,2021-05-27 10:03:25.446,103985,136,,
3877,5812,100.0,1686.15,GUILHERME,GUILHERME,2021-05-27 10:14:55.673,2021-05-27 10:14:55.678,103991,136,,
3884,5820,100.0,6785.38,WELLINGTON,WELLINGTON,2021-05-27 13:29:49.785,2021-05-27 13:29:49.791,103998,5317,,
3886,5824,100.0,2219.74,WELLINGTON,WELLINGTON,2021-05-27 14:04:04.820,2021-05-27 14:04:04.825,104000,3645,,
3887,5825,100.0,2217.15,GUSTAVOS,GUSTAVOS,2021-05-27 14:17:18.501,2021-05-27 14:17:18.505,104001,3645,,
3888,5826,100.0,4194.01,WELLINGTON,WELLINGTON,2021-05-27 14:40:13.717,2021-05-27 14:40:13.724,104002,5316,,
3889,5828,100.0,6190.03,GUILHERME,GUILHERME,2021-05-27 14:40:32.921,2021-05-27 14:40:32.926,104003,3911,,
3890,5821,100.0,4202.31,WELLINGTON,WELLINGTON,2021-05-27 14:48:54.236,2021-05-27 14:48:54.245,104004,5317,,
3892,5831,100.0,1095.25,WILLIAN,WILLIAN,2021-05-27 15:05:13.073,2021-05-27 15:05:13.073,104006,3603,,
3895,5833,100.0,4842.13,WELLINGTON,WELLINGTON,2021-05-27 15:33:52.007,2021-05-27 15:33:52.014,104009,3911,,
3896,5834,100.0,1087.5,WELLINGTON,WELLINGTON,2021-05-27 16:10:15.781,2021-05-27 16:10:15.787,104010,3603,,
3897,5835,100.0,2000.0,GUSTAVOS,GUSTAVOS,2021-05-27 16:26:54.309,2021-05-27 16:26:54.314,104011,5316,,
3898,5837,100.0,3340.21,GUSTAVOS,GUSTAVOS,2021-05-27 16:50:47.363,2021-05-27 16:50:47.369,104012,5317,,
3899,5838,100.0,3195.9,GUSTAVOS,GUSTAVOS,2021-05-27 17:12:57.266,2021-05-27 17:12:57.273,104013,3603,,
3900,5840,100.0,3478.28,GUSTAVOS,GUSTAVOS,2021-05-27 17:23:38.066,2021-05-27 17:23:38.073,104014,3603,,
3901,5842,100.0,7586.0,MARCAO,MARCAO,2021-05-27 17:27:46.677,2021-05-27 17:27:46.677,104015,4289,,
3902,5844,100.0,5368.26,WELLINGTON,WELLINGTON,2021-05-27 17:34:56.990,2021-05-27 17:34:56.998,104016,5317,,
3903,5839,100.0,7478.0,MARCAO,MARCAO,2021-05-27 17:39:42.075,2021-05-27 17:39:42.075,104017,4289,,
3904,5845,100.0,4025.22,WELLINGTON,WELLINGTON,2021-05-27 17:47:16.078,2021-05-27 17:47:16.084,104018,5317,,
3905,5846,100.0,4044.83,WELLINGTON,WELLINGTON,2021-05-27 17:55:55.844,2021-05-27 17:55:55.851,104019,5317,,
3906,5847,100.0,6174.66,GUSTAVOS,GUSTAVOS,2021-05-27 18:07:11.286,2021-05-27 18:07:11.292,104020,5317,,
3907,5848,100.0,2651.51,WELLINGTON,WELLINGTON,2021-05-27 18:18:55.457,2021-05-27 18:18:55.464,104021,3641,,
3908,5848,,,WELLINGTON,WELLINGTON,2021-05-27 19:57:05.162,2021-05-27 19:57:05.173,104022,3641,,
3909,5851,100.0,8251.2,MARCAO,MARCAO,2021-05-28 07:35:26.936,2021-05-28 07:35:26.951,104023,4145,,
3910,5852,100.0,9096.8,GUSTAVOS,GUSTAVOS,2021-05-28 07:40:00.428,2021-05-28 07:40:00.434,104024,4150,,
3911,5854,100.0,1688.4,GUILHERME,GUILHERME,2021-05-28 07:48:10.145,2021-05-28 07:48:10.160,104025,136,,
3912,5855,100.0,2185.2,GABRIEL,GABRIEL,2021-05-28 07:54:23.180,2021-05-28 07:54:23.185,104026,136,,
3913,5853,100.0,2309.85,GABRIEL,GABRIEL,2021-05-28 08:14:58.535,2021-05-28 08:14:58.543,104027,136,,
3914,5841,100.0,5503.46,WELLINGTON,WELLINGTON,2021-05-28 08:22:15.288,2021-05-28 08:22:15.288,104028,5316,,
3915,5859,100.0,2207.25,KELVIN,KELVIN,2021-05-28 09:08:51.891,2021-05-28 09:08:51.891,104029,136,,
3916,5861,100.0,2298.15,GABRIEL,GABRIEL,2021-05-28 09:18:50.793,2021-05-28 09:18:50.799,104030,136,,
3917,5860,100.0,2305.8,KELVIN,KELVIN,2021-05-28 09:21:29.626,2021-05-28 09:21:29.642,104031,136,,
3918,5862,100.0,1702.8,GABRIEL,GABRIEL,2021-05-28 09:24:51.285,2021-05-28 09:24:51.292,104032,136,,
3919,5863,100.0,6057.2,DANIEL,DANIEL,2021-05-28 09:46:53.974,2021-05-28 09:46:53.974,104033,3898,,
3920,5865,100.0,2545.6,MARCAO,MARCAO,2021-05-28 10:07:38.402,2021-05-28 10:07:38.402,104034,5299,,
3921,5866,100.0,4818.0,MARCAO,MARCAO,2021-05-28 10:23:15.494,2021-05-28 10:23:15.494,104035,4289,,
3922,5869,100.0,4750.08,WELLINGTON,WELLINGTON,2021-05-28 10:47:36.300,2021-05-28 10:47:36.307,104036,5317,,
3923,5871,100.0,2181.6,GABRIEL,GABRIEL,2021-05-28 10:50:53.655,2021-05-28 10:50:53.661,104037,136,,
3924,5868,100.0,1686.6,GABRIEL,GABRIEL,2021-05-28 10:56:40.208,2021-05-28 10:56:40.213,104038,136,,
3925,5872,100.0,4126.29,GUSTAVOS,GUSTAVOS,2021-05-28 11:05:18.329,2021-05-28 11:05:18.336,104039,5316,,
3926,5873,100.0,2312.55,GABRIEL,GABRIEL,2021-05-28 11:10:38.442,2021-05-28 11:10:38.450,104040,136,,
3927,5874,100.0,2406.03,GUSTAVOS,GUSTAVOS,2021-05-28 11:31:42.246,2021-05-28 11:31:42.250,104041,5316,,
3928,5875,100.0,3818.03,GUSTAVOS,GUSTAVOS,2021-05-28 11:42:10.386,2021-05-28 11:42:10.392,104042,5317,,
3929,5876,100.0,2194.65,GUILHERME,GUILHERME,2021-05-28 13:03:52.385,2021-05-28 13:03:52.391,104043,136,,
3930,5877,100.0,2221.65,GUILHERME,GUILHERME,2021-05-28 13:27:40.839,2021-05-28 13:27:40.846,104044,136,,
3931,5878,100.0,2247.3,GABRIEL,GABRIEL,2021-05-28 13:28:41.118,2021-05-28 13:28:41.123,104045,136,,
3932,5867,100.0,7912.25,KELVIN,KELVIN,2021-05-28 13:44:34.645,2021-05-28 13:44:34.645,104046,3911,,
3933,5879,100.0,8661.6,GUILHERME,GUILHERME,2021-05-28 14:01:23.027,2021-05-28 14:01:23.031,104047,3911,,
3934,5881,100.0,1070.5,GUSTAVOS,GUSTAVOS,2021-05-28 14:06:29.560,2021-05-28 14:06:29.565,104048,3603,,
3935,5883,100.0,6134.47,GUSTAVOS,GUSTAVOS,2021-05-28 14:28:17.135,2021-05-28 14:28:17.143,104049,5317,,
3936,5884,100.0,1420.2,GABRIEL,GABRIEL,2021-05-28 14:32:29.937,2021-05-28 14:32:29.942,104050,136,,
3937,5885,100.0,1671.75,GUILHERME,GUILHERME,2021-05-28 14:36:13.120,2021-05-28 14:36:13.128,104051,136,,
3938,5886,100.0,1417.95,GUILHERME,GUILHERME,2021-05-28 14:45:30.163,2021-05-28 14:45:30.168,104052,136,,
3939,5888,100.0,1501.04,MARCAO,MARCAO,2021-05-28 14:49:46.316,2021-05-28 14:49:46.316,104053,5286,,
3940,5887,100.0,2380.0,KELVIN,KELVIN,2021-05-28 14:50:35.846,2021-05-28 14:50:35.846,104054,36,,
3941,5890,100.0,4002.0,DANIEL,DANIEL,2021-05-28 15:09:25.623,2021-05-28 15:09:25.623,104055,3898,,
3942,5889,100.0,2403.1,KELVIN,KELVIN,2021-05-28 15:10:24.271,2021-05-28 15:10:24.271,104056,36,,
3943,5891,100.0,5955.18,GUSTAVOS,GUSTAVOS,2021-05-28 15:21:46.058,2021-05-28 15:21:46.064,104057,5317,,
3944,5893,100.0,8913.6,MARCAO,MARCAO,2021-05-28 15:31:03.036,2021-05-28 15:31:03.036,104058,4145,,
3945,5894,100.0,2207.25,GUILHERME,GUILHERME,2021-05-28 15:34:25.774,2021-05-28 15:34:25.781,104059,136,,
3946,5896,100.0,2290.05,GUILHERME,GUILHERME,2021-05-28 15:52:53.798,2021-05-28 15:52:53.806,104060,136,,
3947,5897,100.0,1698.3,GABRIEL,GABRIEL,2021-05-28 16:16:27.251,2021-05-28 16:16:27.257,104061,136,,
3948,5900,100.0,5216.4,DANIEL,DANIEL,2021-05-28 16:32:23.361,2021-05-28 16:32:23.361,104062,3898,,
3949,5901,100.0,1715.4,GABRIEL,GABRIEL,2021-05-28 16:38:34.040,2021-05-28 16:38:34.048,104063,136,,
3950,5899,100.0,2842.95,WELLINGTON,WELLINGTON,2021-05-28 16:39:53.930,2021-05-28 16:39:53.935,104064,5316,,
3951,5902,100.0,3396.22,GUSTAVOS,GUSTAVOS,2021-05-28 16:41:46.608,2021-05-28 16:41:46.614,104065,3603,,
3952,5903,100.0,6518.0,MARCAO,MARCAO,2021-05-28 16:51:29.462,2021-05-28 16:51:29.462,104066,4289,,
3953,5904,100.0,8335.4,GABRIEL,GABRIEL,2021-05-28 16:57:51.159,2021-05-28 16:57:51.165,104067,3911,,
3954,5906,100.0,1635.3,GABRIEL,GABRIEL,2021-05-28 17:05:17.954,2021-05-28 17:05:17.962,104068,136,,
3955,5905,100.0,1690.2,GUILHERME,GUILHERME,2021-05-28 17:09:44.629,2021-05-28 17:09:44.635,104069,136,,
3956,5907,100.0,3827.55,GUSTAVOS,GUSTAVOS,2021-05-28 17:10:04.891,2021-05-28 17:10:04.897,104070,5317,,
3957,5908,100.0,1084.5,KELVIN,KELVIN,2021-05-28 17:21:10.824,2021-05-28 17:21:10.824,104071,136,,
3958,5882,100.0,751.43,WILLIAN,WILLIAN,2021-05-28 17:22:09.801,2021-05-28 17:22:09.807,104072,3603,,
3959,5910,100.0,438.1,WELLINGTON,WELLINGTON,2021-05-28 17:57:30.444,2021-05-28 17:57:30.450,104073,3604,,
3960,5911,100.0,4510.8,DANIEL,DANIEL,2021-05-28 18:03:27.996,2021-05-28 18:03:27.996,104074,3898,,
3961,5912,100.0,5172.15,GUSTAVOS,GUSTAVOS,2021-05-28 18:07:12.002,2021-05-28 18:07:12.009,104075,5317,,
3962,5914,100.0,1132.2,GUILHERME,GUILHERME,2021-05-28 18:46:32.671,2021-05-28 18:46:32.675,104076,136,,
3963,5915,100.0,6365.08,WELLINGTON,WELLINGTON,2021-05-28 19:06:29.317,2021-05-28 19:06:29.322,104077,5317,,
3964,5916,100.0,2242.35,GUILHERME,GUILHERME,2021-05-29 07:15:24.570,2021-05-29 07:15:24.570,104078,136,,
3965,5917,100.0,461.1,WELLINGTON,WELLINGTON,2021-05-29 08:01:40.474,2021-05-29 08:01:40.484,104079,3604,,
3966,5918,100.0,6050.89,GUSTAVOS,GUSTAVOS,2021-05-29 08:29:38.068,2021-05-29 08:29:38.072,104080,3911,,
3967,5919,100.0,10092.0,MARCAO,MARCAO,2021-05-29 08:44:07.313,2021-05-29 08:44:07.329,104081,4289,,
3968,5921,100.0,3481.46,WILLIAN,WILLIAN,2021-05-29 09:02:14.741,2021-05-29 09:02:14.747,104082,5316,,
3969,5923,100.0,5877.65,GUSTAVOS,GUSTAVOS,2021-05-29 09:07:03.516,2021-05-29 09:07:03.522,104083,3603,,
3971,5925,100.0,3129.69,GUSTAVOS,GUSTAVOS,2021-05-29 09:13:15.745,2021-05-29 09:13:15.750,104085,3603,,
3972,5927,100.0,3421.04,GUSTAVOS,GUSTAVOS,2021-05-29 09:21:01.781,2021-05-29 09:21:01.787,104086,3603,,
3970,5920,100.0,6494.92,WELLINGTON,WELLINGTON,2021-05-29 09:10:06.603,2021-05-29 09:10:06.608,104084,5155,,
3973,5930,100.0,4312.0,WELLINGTON,WELLINGTON,2021-05-29 10:35:28.813,2021-05-29 10:35:28.819,104087,5293,,
3974,5931,100.0,5082.4,WELLINGTON,WELLINGTON,2021-05-29 11:16:12.405,2021-05-29 11:16:12.410,104088,5317,,
3975,5932,100.0,4097.65,WILLIAN,WILLIAN,2021-05-29 11:28:59.268,2021-05-29 11:28:59.268,104089,5268,,
3976,5933,100.0,4763.99,WILLIAN,WILLIAN,2021-05-29 12:10:30.419,2021-05-29 12:10:30.419,104090,5317,,
3977,5936,100.0,2250.0,KELVIN,KELVIN,2021-05-29 13:20:20.995,2021-05-29 13:20:20.995,104091,136,,
3978,5937,100.0,5097.6,WILLIAN,WILLIAN,2021-05-29 13:59:52.428,2021-05-29 13:59:52.428,104092,5317,,
3979,5938,100.0,5269.26,WILLIAN,WILLIAN,2021-05-29 14:15:56.628,2021-05-29 14:15:56.644,104093,3603,,
3980,5939,100.0,3438.95,WILLIAN,WILLIAN,2021-05-29 14:28:21.401,2021-05-29 14:28:21.401,104094,3603,,
3981,5940,100.0,5090.4,DANIEL,DANIEL,2021-05-29 14:42:08.393,2021-05-29 14:42:08.393,104095,3898,,
3982,5941,100.0,4356.0,DANIEL,DANIEL,2021-05-29 14:48:53.722,2021-05-29 14:48:53.722,104096,3898,,
3983,5942,100.0,5287.25,WILLIAN,WILLIAN,2021-05-29 15:25:20.006,2021-05-29 15:25:20.013,104097,5293,,
3984,5943,100.0,4036.7,WILLIAN,WILLIAN,2021-05-29 15:46:01.931,2021-05-29 15:46:01.937,104098,5268,,
3985,5944,100.0,7893.6,DANIEL,DANIEL,2021-05-29 16:14:05.093,2021-05-29 16:14:05.093,104099,818,,
3986,5945,100.0,1114.75,WILLIAN,WILLIAN,2021-05-29 17:38:56.652,2021-05-29 17:38:56.668,104100,3603,,
3987,5946,100.0,3935.07,GUSTAVOS,GUSTAVOS,2021-05-30 10:05:52.708,2021-05-30 10:05:52.708,104101,5195,,
3988,5947,100.0,3241.34,WILLIAN,WILLIAN,2021-05-30 10:38:49.883,2021-05-30 10:38:49.883,104102,5195,,
3989,5948,100.0,2144.8,KELVIN,KELVIN,2021-05-30 10:42:04.219,2021-05-30 10:42:04.219,104103,36,,
3990,5949,100.0,2195.9,KELVIN,KELVIN,2021-05-30 10:50:09.127,2021-05-30 10:50:09.127,104104,36,,
3991,5951,100.0,10639.8,KELVIN,KELVIN,2021-05-30 11:19:17.105,2021-05-30 11:19:17.105,104105,3,,
3992,5950,100.0,2529.1,KELVIN,KELVIN,2021-05-30 11:27:37.091,2021-05-30 11:27:37.091,104106,36,,
3993,5952,100.0,445.63,GUSTAVOS,GUSTAVOS,2021-05-31 08:27:52.320,2021-05-31 08:27:52.326,104107,5196,,
3994,5953,100.0,540.69,WILLIAN,WILLIAN,2021-05-31 08:45:17.145,2021-05-31 08:45:17.161,104108,5196,,
3995,5955,100.0,4045.33,GUSTAVOS,GUSTAVOS,2021-05-31 09:50:50.974,2021-05-31 09:50:50.983,104109,3603,,
3996,5956,100.0,3223.32,GUSTAVOS,GUSTAVOS,2021-05-31 10:19:23.473,2021-05-31 10:19:23.480,104110,3603,,
3997,5957,100.0,5226.41,GUSTAVOS,GUSTAVOS,2021-05-31 10:44:22.903,2021-05-31 10:44:22.908,104111,3603,,
3998,5958,100.0,3289.51,GUSTAVOS,GUSTAVOS,2021-05-31 10:52:45.949,2021-05-31 10:52:45.954,104112,3603,,
3999,5959,100.0,5048.26,GUSTAVOS,GUSTAVOS,2021-05-31 11:03:56.457,2021-05-31 11:03:56.464,104113,3603,,
4000,5960,100.0,3813.05,GUSTAVOS,GUSTAVOS,2021-05-31 11:14:22.215,2021-05-31 11:14:22.220,104114,5317,,
4001,5961,100.0,1097.25,WILLIAN,WILLIAN,2021-05-31 11:17:38.517,2021-05-31 11:17:38.524,104115,3603,,
4002,5963,100.0,1131.0,WILLIAN,WILLIAN,2021-05-31 11:29:11.216,2021-05-31 11:29:11.222,104116,3603,,
4003,5966,100.0,4059.8,WELLINGTON,WELLINGTON,2021-05-31 13:43:41.569,2021-05-31 13:43:41.575,104117,3603,,
4004,5967,100.0,4342.8,DANIEL,DANIEL,2021-05-31 14:24:27.541,2021-05-31 14:24:27.541,104118,3898,,
4005,5968,100.0,7750.08,WELLINGTON,WELLINGTON,2021-05-31 14:35:05.339,2021-05-31 14:35:05.347,104119,5492,,
4006,5972,100.0,3212.54,GUSTAVOS,GUSTAVOS,2021-05-31 15:43:46.198,2021-05-31 15:43:46.204,104120,5317,,
4007,5974,100.0,3192.51,GUSTAVOS,GUSTAVOS,2021-05-31 15:50:56.380,2021-05-31 15:50:56.385,104121,5317,,
4008,5977,100.0,2388.0,DANIEL,DANIEL,2021-05-31 16:40:54.580,2021-05-31 16:40:54.580,104122,3898,,
4008,5890,,,DANIEL,DANIEL,2021-05-31 16:41:11.444,2021-05-31 16:41:11.444,104123,3898,,
4009,5978,100.0,5227.34,GUSTAVOS,GUSTAVOS,2021-05-31 16:56:02.728,2021-05-31 16:56:02.735,104124,5317,,
4010,5979,100.0,1115.0,GUSTAVOS,GUSTAVOS,2021-05-31 18:21:13.588,2021-05-31 18:21:13.595,104125,3603,,
4011,5980,100.0,7443.38,THIAGO,THIAGO,2021-05-31 18:53:24.168,2021-05-31 18:53:24.168,104126,3578,,
4012,5981,100.0,9655.2,MARCAO,MARCAO,2021-06-01 07:48:45.373,2021-06-01 07:48:45.373,104127,4304,,
4013,5982,100.0,4746.74,GUSTAVOS,GUSTAVOS,2021-06-01 08:06:45.485,2021-06-01 08:06:45.491,104128,5293,,
4014,5984,100.0,0.0,THIAGO,THIAGO,2021-06-01 09:08:27.604,2021-06-01 09:08:27.604,104129,3144,,
4015,5986,100.0,1086.75,WILLIAN,WILLIAN,2021-06-01 09:41:20.907,2021-06-01 09:41:20.912,104130,3603,,
4016,5987,100.0,5272.51,GUSTAVOS,GUSTAVOS,2021-06-01 10:13:59.916,2021-06-01 10:13:59.925,104131,5317,,
4017,5988,100.0,1400.01,GUSTAVOS,GUSTAVOS,2021-06-01 10:42:35.826,2021-06-01 10:42:35.833,104132,5290,,
4018,5991,100.0,5253.9,GUSTAVOS,GUSTAVOS,2021-06-01 10:55:17.003,2021-06-01 10:55:17.007,104133,5317,,
4019,5993,100.0,5099.43,GUSTAVOS,GUSTAVOS,2021-06-01 11:00:58.631,2021-06-01 11:00:58.636,104134,5317,,
4020,5994,100.0,3164.0,MARCAO,MARCAO,2021-06-01 11:44:19.289,2021-06-01 11:44:19.289,104135,5219,,
4021,5995,100.0,1055.25,GUSTAVOS,GUSTAVOS,2021-06-01 14:01:47.804,2021-06-01 14:01:47.811,104136,3603,,
4022,5996,100.0,7543.68,GUSTAVOS,GUSTAVOS,2021-06-01 14:12:08.593,2021-06-01 14:12:08.599,104137,5492,,
4023,5997,100.0,9402.0,MARCAO,MARCAO,2021-06-01 14:26:45.298,2021-06-01 14:26:45.298,104138,4289,,
4024,5998,100.0,3882.17,GUSTAVOS,GUSTAVOS,2021-06-01 14:40:27.230,2021-06-01 14:40:27.236,104139,5317,,
4025,5999,100.0,6254.0,MARCAO,MARCAO,2021-06-01 15:35:52.178,2021-06-01 15:35:52.178,104140,4289,,
4026,6000,100.0,6224.0,MARCAO,MARCAO,2021-06-01 15:46:28.627,2021-06-01 15:46:28.643,104141,4289,,
4027,6001,100.0,6190.73,GUSTAVOS,GUSTAVOS,2021-06-01 15:56:26.738,2021-06-01 15:56:26.743,104142,5317,,
4028,6002,100.0,6128.41,GUSTAVOS,GUSTAVOS,2021-06-01 16:02:29.638,2021-06-01 16:02:29.643,104143,5317,,
4029,6005,100.0,3208.92,GUSTAVOS,GUSTAVOS,2021-06-01 16:37:35.557,2021-06-01 16:37:35.562,104144,3603,,
4030,6006,100.0,5878.66,GUSTAVOS,GUSTAVOS,2021-06-01 17:32:32.179,2021-06-01 17:32:32.185,104145,5317,,
4031,6007,100.0,8059.98,GABRIEL,GABRIEL,2021-06-01 17:46:18.893,2021-06-01 17:46:18.893,104146,3911,,
4032,6008,100.0,3805.92,GUSTAVOS,GUSTAVOS,2021-06-01 17:51:54.009,2021-06-01 17:51:54.015,104147,5290,,
4033,6009,100.0,2823.17,GUSTAVOS,GUSTAVOS,2021-06-01 18:54:32.169,2021-06-01 18:54:32.169,104148,5195,,
4034,6010,100.0,3294.59,GUSTAVOS,GUSTAVOS,2021-06-01 19:00:45.767,2021-06-01 19:00:45.767,104149,5195,,
4035,5924,100.0,1400.7,DANIEL,DANIEL,2021-06-02 07:50:54.209,2021-06-02 07:50:54.209,104150,5135,,
4035,5983,,,DANIEL,DANIEL,2021-06-02 07:51:18.436,2021-06-02 07:51:18.499,104151,5135,,
4036,6011,100.0,434.7,WELLINGTON,WELLINGTON,2021-06-02 08:02:34.614,2021-06-02 08:02:34.619,104152,3604,,
4037,6012,100.0,6526.8,DANIEL,DANIEL,2021-06-02 08:04:42.242,2021-06-02 08:04:42.258,104153,3898,,
4038,6013,100.0,10238.4,MARCAO,MARCAO,2021-06-02 08:18:39.074,2021-06-02 08:18:39.074,104154,4304,,
4039,6015,100.0,6552.0,DANIEL,DANIEL,2021-06-02 08:51:35.179,2021-06-02 08:51:35.195,104155,3898,,
4040,6018,100.0,464.6,GUSTAVOS,GUSTAVOS,2021-06-02 09:07:49.942,2021-06-02 09:07:49.947,104156,5196,,
4041,6019,100.0,398.12,GUSTAVOS,GUSTAVOS,2021-06-02 09:13:30.727,2021-06-02 09:13:30.733,104157,5196,,
4042,6020,100.0,2454.4,MARCAO,MARCAO,2021-06-02 10:46:51.158,2021-06-02 10:46:51.158,104158,5299,,
4043,6023,100.0,10368.83,GUSTAVOS,GUSTAVOS,2021-06-02 11:27:15.597,2021-06-02 11:27:15.602,104159,5492,,
4044,6027,100.0,1145.0,WILLIAN,WILLIAN,2021-06-02 13:34:04.320,2021-06-02 13:34:04.320,104160,3603,,
4045,6029,100.0,5059.57,WELLINGTON,WELLINGTON,2021-06-02 13:48:36.698,2021-06-02 13:48:36.702,104161,5317,,
4046,6032,100.0,4014.36,GUSTAVOS,GUSTAVOS,2021-06-02 16:12:55.548,2021-06-02 16:12:55.553,104162,5317,,
4047,6033,100.0,4014.36,GUSTAVOS,GUSTAVOS,2021-06-02 16:22:02.663,2021-06-02 16:22:02.667,104163,5317,,
4048,6034,100.0,3816.54,GUSTAVOS,GUSTAVOS,2021-06-02 16:44:09.821,2021-06-02 16:44:09.827,104164,5317,,
4049,6035,100.0,10200.6,MARCAO,MARCAO,2021-06-03 06:34:10.101,2021-06-03 06:34:10.101,104165,4304,,
4050,6036,100.0,10260.0,MARCAO,MARCAO,2021-06-03 06:40:45.561,2021-06-03 06:40:45.561,104166,4304,,
4051,6037,100.0,8031.6,MARCAO,MARCAO,2021-06-03 06:50:19.812,2021-06-03 06:50:19.812,104167,4145,,
4052,6038,100.0,9010.8,MARCAO,MARCAO,2021-06-03 06:56:42.309,2021-06-03 06:56:42.309,104168,4145,,
4053,6039,100.0,5979.2,MARCAO,MARCAO,2021-06-03 07:03:47.409,2021-06-03 07:03:47.424,104169,4145,,
4054,6040,100.0,6688.0,MARCAO,MARCAO,2021-06-03 07:09:02.373,2021-06-03 07:09:02.373,104170,4145,,
4055,6041,100.0,12066.46,WELLINGTON,WELLINGTON,2021-06-03 09:33:51.292,2021-06-03 09:33:51.292,104171,3617,,
4056,6042,100.0,4391.4,THIAGO,THIAGO,2021-06-03 10:21:50.631,2021-06-03 10:21:50.646,104172,5316,,
4057,6043,100.0,2534.25,WELLINGTON,WELLINGTON,2021-06-03 10:45:45.948,2021-06-03 10:45:45.948,104173,3472,,
4058,6044,100.0,7662.66,WELLINGTON,WELLINGTON,2021-06-03 11:37:51.927,2021-06-03 11:37:51.927,104174,5492,,
4059,6045,100.0,7719.86,WELLINGTON,WELLINGTON,2021-06-03 11:51:43.809,2021-06-03 11:51:43.809,104175,5492,,
4060,6046,100.0,2555.12,WELLINGTON,WELLINGTON,2021-06-03 12:02:16.264,2021-06-03 12:02:16.264,104176,3472,,
4061,6047,100.0,9182.5,THIAGO,THIAGO,2021-06-03 13:46:23.317,2021-06-03 13:46:23.317,104177,4137,,
4062,6048,100.0,6007.39,GUSTAVOS,GUSTAVOS,2021-06-03 20:43:20.616,2021-06-03 20:43:20.616,104178,3911,,
4063,6051,100.0,3240.0,GABRIEL,GABRIEL,2021-06-04 08:22:56.362,2021-06-04 08:22:56.362,104179,9,,
4064,6052,100.0,10220.0,MARCAO,MARCAO,2021-06-04 09:38:40.483,2021-06-04 09:38:40.483,104180,4304,,
4065,6053,100.0,10850.7,THIAGO,THIAGO,2021-06-04 13:56:15.887,2021-06-04 13:56:15.887,104181,2566,,
4066,6054,100.0,2763.31,GUSTAVOS,GUSTAVOS,2021-06-04 14:00:06.239,2021-06-04 14:00:06.244,104182,5195,,
4067,6055,100.0,1110.5,GUSTAVOS,GUSTAVOS,2021-06-04 14:27:39.442,2021-06-04 14:27:39.446,104183,3603,,
4068,6058,100.0,388.89,GUSTAVOS,GUSTAVOS,2021-06-04 15:00:58.133,2021-06-04 15:00:58.139,104184,5196,,
4069,6059,100.0,3718.52,GUSTAVOS,GUSTAVOS,2021-06-04 15:27:08.044,2021-06-04 15:27:08.050,104185,5317,,
